"id","Gender","Customer.Type","Age","Type.of.Travel","Class","Flight.Distance","Inflight.wifi.service","Departure.Arrival.time.convenient","Ease.of.Online.booking","Gate.location","Food.and.drink","Online.boarding","Seat.comfort","Inflight.entertainment","On.board.service","Leg.room.service","Baggage.handling","Checkin.service","Inflight.service","Cleanliness","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","Satisfaction"
126888,"Male","Loyal Customer",56,"Personal Travel","Eco",2125,3,1,3,2,3,3,3,3,1,5,2,3,2,3,0,2,"dissatisfied"
128551,"Female","disloyal Customer",33,"Business travel","Eco Plus",325,1,1,1,4,5,1,5,5,4,5,3,1,3,5,0,0,"dissatisfied"
91448,"Male","Loyal Customer",32,"Business travel","Business",2825,3,3,3,3,4,4,4,4,3,3,4,5,4,4,0,0,"satisfied"
122992,"Female","Loyal Customer",35,"Business travel","Eco",507,2,3,5,3,2,2,2,2,2,4,4,4,3,2,54,46,"dissatisfied"
8891,"Male","Loyal Customer",38,"Personal Travel","Eco",622,2,4,2,4,3,2,5,3,4,1,3,4,3,3,0,0,"neutral"
96534,"Male","Loyal Customer",51,"Personal Travel","Eco",302,1,5,1,5,4,1,4,4,5,4,4,4,4,4,36,41,"dissatisfied"
66370,"Male","Loyal Customer",40,"Business travel","Business",3298,3,3,3,3,2,4,5,3,3,3,3,4,3,5,0,0,"satisfied"
122621,"Female","Loyal Customer",53,"Personal Travel","Eco",728,3,4,3,3,3,1,5,4,4,3,4,5,4,2,0,0,"dissatisfied"
59191,"Female","Loyal Customer",58,"Business travel","Business",1440,3,2,3,3,2,5,5,4,4,4,4,5,4,4,8,24,"satisfied"
119126,"Female","disloyal Customer",20,"Business travel","Eco Plus",1020,3,3,3,4,1,3,1,1,2,2,3,3,5,1,0,0,"neutral"
88672,"Female","Loyal Customer",44,"Personal Travel","Eco",444,3,5,3,5,4,5,4,2,2,3,2,3,2,4,10,0,"dissatisfied"
37119,"Male","Loyal Customer",35,"Business travel","Eco",1179,4,5,5,5,4,4,4,4,2,4,5,5,1,4,9,0,"satisfied"
60648,"Male","Loyal Customer",49,"Business travel","Eco",1620,3,2,2,2,3,3,3,3,4,5,4,2,3,3,0,0,"dissatisfied"
61493,"Female","disloyal Customer",42,"Business travel","Business",2288,3,3,3,1,1,3,1,1,5,5,5,5,5,1,0,0,"neutral"
23197,"Male","Loyal Customer",45,"Business travel","Eco Plus",223,3,3,3,3,3,3,3,3,1,2,2,5,5,3,0,0,"satisfied"
105815,"Female","Loyal Customer",42,"Personal Travel","Eco",787,3,4,3,2,3,4,4,5,5,3,5,4,5,4,43,75,"neutral"
102529,"Male","Loyal Customer",47,"Personal Travel","Eco",407,1,5,2,3,3,2,3,3,5,4,1,2,3,3,0,0,"neutral"
58447,"Female","Loyal Customer",63,"Personal Travel","Eco",528,3,2,3,3,3,4,4,2,2,3,1,3,2,2,11,0,"neutral"
32363,"Male","disloyal Customer",33,"Business travel","Eco",102,3,0,3,1,4,3,4,4,4,2,5,1,3,4,0,0,"dissatisfied"
64041,"Male","disloyal Customer",48,"Business travel","Business",919,3,3,3,2,4,3,5,4,5,5,5,4,4,4,0,0,"neutral"
66604,"Female","Loyal Customer",20,"Personal Travel","Eco",761,2,4,2,2,3,2,2,3,3,4,4,1,5,3,0,0,"dissatisfied"
29592,"Female","Loyal Customer",53,"Business travel","Business",1448,5,5,5,5,1,3,4,5,5,5,5,1,5,3,2,0,"satisfied"
110011,"Male","disloyal Customer",24,"Business travel","Eco",1204,5,5,5,4,2,5,5,2,5,3,4,5,5,2,15,0,"satisfied"
8652,"Male","disloyal Customer",27,"Business travel","Business",227,1,2,2,3,5,2,5,5,3,4,4,5,5,5,0,0,"dissatisfied"
2067,"Male","Loyal Customer",56,"Business travel","Business",1593,4,5,4,4,4,4,5,3,3,4,3,3,3,3,17,3,"satisfied"
84347,"Female","Loyal Customer",41,"Business travel","Business",2208,3,3,3,3,2,5,5,4,4,5,4,4,4,5,0,0,"satisfied"
83427,"Male","Loyal Customer",37,"Personal Travel","Eco",632,1,5,1,2,2,1,2,2,5,3,5,3,4,2,0,8,"dissatisfied"
40617,"Male","Loyal Customer",33,"Personal Travel","Eco",517,4,5,4,5,1,4,1,1,5,5,5,5,5,1,0,0,"satisfied"
74188,"Female","Loyal Customer",30,"Personal Travel","Eco",641,1,5,1,2,5,1,5,5,4,4,4,4,5,5,0,12,"neutral"
80192,"Male","Loyal Customer",47,"Personal Travel","Eco",2586,1,3,1,2,1,3,3,4,1,3,2,3,3,3,26,19,"neutral"
125658,"Male","Loyal Customer",40,"Business travel","Business",2922,5,5,5,5,2,5,5,3,3,4,3,5,3,5,1,0,"satisfied"
97287,"Female","Loyal Customer",49,"Business travel","Business",347,1,1,1,1,5,4,4,4,4,4,4,4,4,3,1,0,"satisfied"
19812,"Male","Loyal Customer",38,"Business travel","Eco",528,3,5,5,5,3,3,3,3,2,4,4,1,5,3,0,0,"satisfied"
23285,"Female","Loyal Customer",44,"Business travel","Eco",979,3,4,4,4,5,3,5,3,3,3,3,1,3,3,8,0,"satisfied"
9305,"Female","disloyal Customer",35,"Business travel","Business",419,2,2,2,2,2,3,4,4,5,5,4,4,5,4,179,209,"neutral"
129619,"Female","Loyal Customer",58,"Business travel","Business",2291,4,4,1,4,2,4,5,5,5,4,5,5,5,4,0,0,"satisfied"
227,"Female","Loyal Customer",56,"Personal Travel","Eco",213,3,0,0,3,4,4,5,5,5,0,5,3,5,5,20,8,"dissatisfied"
80931,"Female","Loyal Customer",22,"Personal Travel","Eco",341,2,5,2,3,1,2,1,1,4,3,5,4,4,1,0,5,"neutral"
22618,"Male","Loyal Customer",61,"Personal Travel","Eco",300,2,4,2,1,2,2,2,2,5,5,5,5,4,2,15,10,"neutral"
68761,"Female","Loyal Customer",48,"Business travel","Business",926,4,4,4,4,3,5,5,3,3,4,3,4,3,5,1,0,"satisfied"
30212,"Female","Loyal Customer",27,"Personal Travel","Eco Plus",31,3,5,3,5,4,3,1,4,5,5,4,3,5,4,8,15,"dissatisfied"
101184,"Male","Loyal Customer",49,"Personal Travel","Eco",775,2,5,2,2,4,2,4,4,5,5,1,3,2,4,18,5,"neutral"
39636,"Female","Loyal Customer",70,"Personal Travel","Eco Plus",965,4,5,4,4,5,4,5,2,2,4,2,5,2,4,0,2,"neutral"
28520,"Male","disloyal Customer",8,"Business travel","Business",2640,2,2,2,4,5,2,5,5,1,5,3,4,4,5,0,0,"dissatisfied"
59828,"Female","Loyal Customer",39,"Business travel","Business",2355,5,5,1,5,5,4,5,3,3,4,3,3,3,3,0,0,"satisfied"
69315,"Male","disloyal Customer",26,"Business travel","Business",944,3,3,3,2,5,3,5,5,3,2,4,3,5,5,0,6,"dissatisfied"
66865,"Female","disloyal Customer",40,"Business travel","Business",731,4,4,4,2,3,4,3,3,5,4,5,5,4,3,0,0,"satisfied"
113912,"Female","Loyal Customer",38,"Business travel","Business",2329,1,1,1,1,4,5,4,4,4,4,4,4,4,4,10,0,"satisfied"
818,"Female","Loyal Customer",37,"Business travel","Business",3853,3,3,3,3,1,2,2,3,3,3,3,3,3,1,0,0,"dissatisfied"
49698,"Male","disloyal Customer",27,"Business travel","Eco",86,3,5,3,3,5,3,5,5,5,1,5,5,5,5,0,0,"dissatisfied"
111922,"Female","Loyal Customer",55,"Business travel","Business",2131,5,5,1,5,2,5,4,4,4,5,4,4,4,5,0,0,"satisfied"
16047,"Male","Loyal Customer",23,"Personal Travel","Eco",833,1,5,1,1,1,1,1,1,3,3,4,3,4,1,0,0,"dissatisfied"
43153,"Female","disloyal Customer",23,"Business travel","Eco",1368,2,2,2,1,1,2,1,1,1,3,3,5,3,1,0,10,"dissatisfied"
15046,"Female","Loyal Customer",41,"Business travel","Business",576,1,3,3,3,5,2,3,1,1,1,1,2,1,2,0,0,"neutral"
118162,"Female","Loyal Customer",53,"Business travel","Business",1440,1,1,5,1,2,5,4,4,4,4,4,5,4,5,0,0,"satisfied"
74731,"Female","Loyal Customer",37,"Personal Travel","Eco",1205,4,1,3,4,3,3,3,3,3,1,4,3,4,3,4,4,"neutral"
54643,"Male","Loyal Customer",48,"Business travel","Eco",964,5,5,5,5,5,5,5,5,2,5,1,2,1,5,0,0,"satisfied"
43732,"Male","Loyal Customer",34,"Personal Travel","Eco Plus",489,1,2,4,3,4,4,4,4,2,3,4,4,3,4,0,8,"dissatisfied"
32108,"Male","disloyal Customer",20,"Business travel","Eco",101,2,0,2,5,1,2,1,1,5,5,1,3,2,1,1,11,"dissatisfied"
88370,"Male","Loyal Customer",50,"Business travel","Business",2179,1,1,1,1,5,4,4,3,3,3,3,3,3,3,0,0,"satisfied"
114987,"Female","Loyal Customer",35,"Business travel","Business",325,2,1,1,1,2,3,4,2,2,2,2,3,2,1,0,0,"neutral"
56724,"Male","Loyal Customer",51,"Personal Travel","Eco",997,2,3,2,4,1,2,1,1,4,4,4,3,4,1,63,43,"neutral"
16749,"Female","Loyal Customer",27,"Business travel","Eco",569,4,4,4,4,4,4,4,4,1,3,2,2,2,4,0,0,"satisfied"
73670,"Female","Loyal Customer",23,"Business travel","Business",2395,1,2,2,2,1,1,1,1,4,5,3,4,3,1,1,7,"neutral"
34180,"Female","disloyal Customer",24,"Business travel","Eco",1237,5,5,5,1,1,5,1,1,4,5,5,4,5,1,0,0,"satisfied"
57717,"Male","Loyal Customer",55,"Business travel","Business",1754,2,4,4,4,4,3,3,2,2,2,2,1,2,1,13,12,"neutral"
125679,"Male","Loyal Customer",23,"Business travel","Business",759,3,4,4,4,3,3,3,3,3,1,2,3,3,3,0,7,"dissatisfied"
33518,"Female","Loyal Customer",61,"Personal Travel","Eco",1554,1,5,1,4,2,5,5,2,2,1,2,4,2,4,0,0,"neutral"
29201,"Female","Loyal Customer",51,"Personal Travel","Eco Plus",679,2,2,2,4,2,3,4,1,1,2,1,2,1,3,0,0,"neutral"
67366,"Male","Loyal Customer",49,"Business travel","Business",641,1,1,1,1,3,5,5,4,4,4,4,3,4,4,0,0,"satisfied"
65630,"Male","Loyal Customer",55,"Personal Travel","Eco",237,2,5,2,1,5,2,5,5,5,4,4,3,5,5,1,0,"neutral"
124605,"Male","Loyal Customer",32,"Business travel","Business",1671,2,4,4,4,2,2,2,2,1,1,3,3,3,2,16,26,"neutral"
69679,"Male","Loyal Customer",34,"Personal Travel","Eco",569,3,4,3,4,1,3,5,1,3,2,4,4,4,1,0,0,"dissatisfied"
95283,"Male","Loyal Customer",47,"Personal Travel","Eco",319,3,4,3,5,2,3,2,2,5,2,4,2,5,2,0,0,"dissatisfied"
97349,"Female","disloyal Customer",25,"Business travel","Eco",472,5,1,5,4,4,5,4,4,3,2,5,3,2,4,0,0,"satisfied"
23466,"Female","Loyal Customer",23,"Business travel","Eco",488,4,1,1,1,4,4,4,4,5,1,5,3,2,4,22,17,"satisfied"
21022,"Male","Loyal Customer",47,"Business travel","Eco",227,5,3,3,3,5,5,5,5,2,4,5,2,2,5,0,0,"satisfied"
20219,"Male","Loyal Customer",51,"Business travel","Eco",235,4,3,3,3,4,4,4,4,3,2,3,3,4,4,0,0,"neutral"
20962,"Male","Loyal Customer",40,"Business travel","Eco",689,1,3,3,3,1,1,1,1,3,3,4,4,3,1,0,0,"neutral"
85882,"Female","disloyal Customer",28,"Business travel","Eco",2172,4,4,4,3,1,4,1,1,1,5,4,3,3,1,0,9,"dissatisfied"
39561,"Female","Loyal Customer",31,"Business travel","Business",3582,2,2,2,2,5,5,5,5,4,2,3,3,4,5,0,0,"satisfied"
35305,"Female","Loyal Customer",59,"Business travel","Eco",1035,4,2,2,2,1,5,4,4,4,4,4,1,4,5,0,0,"satisfied"
23861,"Male","Loyal Customer",61,"Personal Travel","Eco",522,1,4,1,1,2,1,2,2,4,2,4,5,4,2,0,0,"neutral"
66372,"Male","Loyal Customer",50,"Business travel","Business",986,3,3,3,3,2,5,5,4,4,4,4,3,4,4,75,87,"satisfied"
31568,"Female","disloyal Customer",43,"Business travel","Eco Plus",453,5,5,5,1,4,5,4,4,2,3,3,5,4,4,0,0,"satisfied"
72981,"Male","Loyal Customer",9,"Business travel","Business",1089,2,2,2,2,5,5,5,5,5,4,5,3,5,5,4,1,"satisfied"
85798,"Male","Loyal Customer",46,"Business travel","Business",1792,4,4,4,4,1,3,1,5,5,5,5,2,5,3,6,0,"satisfied"
110743,"Female","Loyal Customer",40,"Business travel","Business",3567,2,2,2,2,5,4,5,4,4,4,4,5,4,3,0,0,"satisfied"
28450,"Male","disloyal Customer",29,"Business travel","Eco",1395,3,3,3,4,3,3,3,3,1,3,3,3,2,3,0,0,"dissatisfied"
120644,"Female","Loyal Customer",36,"Business travel","Business",280,1,1,1,1,4,5,4,5,5,5,5,5,5,5,3,0,"satisfied"
26059,"Female","Loyal Customer",47,"Personal Travel","Eco",432,3,5,3,3,5,5,5,1,1,3,1,4,1,4,0,0,"neutral"
43326,"Female","disloyal Customer",34,"Business travel","Eco",387,4,0,4,3,2,4,3,2,1,4,3,3,4,2,0,0,"neutral"
34654,"Male","Loyal Customer",52,"Personal Travel","Eco Plus",427,3,5,3,4,2,3,2,2,3,5,5,3,4,2,0,0,"neutral"
259,"Female","Loyal Customer",55,"Business travel","Business",612,4,3,3,3,5,4,3,4,4,4,4,3,4,2,14,19,"dissatisfied"
105547,"Female","Loyal Customer",11,"Personal Travel","Eco",611,3,3,3,3,2,3,2,2,4,4,3,1,5,2,3,0,"neutral"
118938,"Male","Loyal Customer",67,"Business travel","Business",1618,3,1,1,1,3,2,2,3,3,3,3,3,3,2,0,7,"neutral"
117857,"Male","Loyal Customer",54,"Business travel","Business",2975,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,0,"satisfied"
60590,"Male","Loyal Customer",49,"Personal Travel","Eco",1290,3,4,3,2,4,3,4,4,3,5,4,4,5,4,0,0,"dissatisfied"
13523,"Male","disloyal Customer",38,"Business travel","Business",227,4,4,4,1,4,4,4,4,3,5,5,4,5,4,22,29,"dissatisfied"
129132,"Female","Loyal Customer",49,"Business travel","Business",3618,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0,"satisfied"
40363,"Female","Loyal Customer",50,"Business travel","Business",3805,4,4,4,4,1,2,5,4,4,4,4,2,4,3,0,0,"satisfied"
109435,"Female","Loyal Customer",52,"Business travel","Business",1538,4,4,4,4,4,5,5,2,2,2,2,3,2,3,69,48,"satisfied"
29336,"Female","Loyal Customer",40,"Personal Travel","Eco",933,5,4,5,3,1,5,1,1,3,5,5,5,5,1,0,4,"satisfied"
37465,"Female","Loyal Customer",39,"Business travel","Business",1076,2,2,2,2,3,3,2,4,4,4,4,5,4,2,0,0,"satisfied"
109724,"Female","disloyal Customer",23,"Business travel","Eco",587,3,3,3,3,3,3,3,3,3,4,4,1,4,3,0,0,"dissatisfied"
20542,"Male","Loyal Customer",43,"Business travel","Eco",533,3,5,2,2,3,3,3,3,3,5,1,5,4,3,0,26,"satisfied"
95481,"Male","Loyal Customer",30,"Business travel","Eco Plus",323,4,4,4,4,4,4,4,4,2,2,2,2,2,4,0,0,"neutral"
120054,"Female","disloyal Customer",26,"Business travel","Business",237,3,5,3,3,1,3,1,1,4,5,4,3,5,1,0,0,"dissatisfied"
104048,"Male","Loyal Customer",41,"Personal Travel","Eco",1262,2,5,2,4,2,2,2,2,4,5,4,5,4,2,8,3,"neutral"
119994,"Female","Loyal Customer",49,"Business travel","Business",2833,3,5,5,5,2,4,4,3,3,3,3,3,3,1,0,0,"dissatisfied"
95859,"Female","Loyal Customer",51,"Business travel","Business",2623,2,2,2,2,5,5,4,4,4,4,4,3,4,5,25,25,"satisfied"
72895,"Female","Loyal Customer",21,"Personal Travel","Business",1096,1,3,1,3,5,1,1,5,2,1,4,1,4,5,31,33,"dissatisfied"
15601,"Female","disloyal Customer",54,"Business travel","Eco",229,2,0,2,4,2,1,1,1,5,4,4,1,3,1,131,140,"dissatisfied"
116373,"Male","Loyal Customer",11,"Personal Travel","Eco",358,3,4,3,3,3,3,3,3,4,5,4,4,4,3,41,39,"neutral"
73739,"Female","Loyal Customer",31,"Personal Travel","Eco",192,2,5,2,3,1,2,3,1,5,4,4,4,5,1,0,0,"dissatisfied"
62546,"Female","Loyal Customer",49,"Business travel","Business",1846,1,1,1,1,2,5,4,4,4,4,4,3,4,5,91,61,"satisfied"
129209,"Female","Loyal Customer",50,"Personal Travel","Eco",2288,2,5,2,3,1,5,3,1,1,2,1,4,1,1,0,0,"neutral"
4760,"Female","Loyal Customer",35,"Business travel","Business",3382,1,1,1,1,4,5,4,4,4,4,4,5,4,5,0,0,"satisfied"
46319,"Male","disloyal Customer",65,"Business travel","Eco",420,3,0,3,5,4,3,4,4,5,1,3,5,3,4,35,45,"dissatisfied"
62329,"Male","Loyal Customer",37,"Personal Travel","Eco",414,2,4,2,4,4,2,1,4,1,2,3,4,3,4,0,0,"dissatisfied"
34431,"Female","Loyal Customer",27,"Business travel","Eco",680,1,4,4,4,1,1,1,1,2,5,3,1,3,1,0,0,"dissatisfied"
68277,"Female","disloyal Customer",39,"Business travel","Business",631,4,4,4,4,2,4,2,2,5,3,5,4,5,2,0,0,"neutral"
16579,"Male","Loyal Customer",76,"Business travel","Business",2441,3,3,3,3,4,1,4,5,5,4,5,2,5,4,0,0,"satisfied"
33061,"Female","Loyal Customer",68,"Personal Travel","Eco",84,2,5,2,3,2,4,4,1,1,2,1,5,1,5,0,0,"neutral"
111247,"Male","disloyal Customer",28,"Business travel","Business",1849,1,1,1,3,2,1,2,2,4,3,3,5,4,2,13,9,"neutral"
121466,"Female","Loyal Customer",15,"Personal Travel","Eco",331,3,4,3,5,4,3,4,4,3,1,2,2,3,4,4,16,"dissatisfied"
65211,"Male","Loyal Customer",33,"Business travel","Business",190,1,1,1,1,5,5,5,5,3,2,4,4,5,5,5,2,"satisfied"
78919,"Male","Loyal Customer",50,"Business travel","Business",2540,1,1,1,1,5,5,5,5,4,5,5,5,4,5,139,115,"satisfied"
66245,"Female","Loyal Customer",10,"Personal Travel","Eco",550,2,4,3,3,4,3,4,4,3,5,4,3,4,4,18,13,"dissatisfied"
19089,"Male","Loyal Customer",31,"Business travel","Eco",296,0,0,0,2,5,0,5,5,3,1,1,3,2,5,0,0,"satisfied"
79089,"Male","Loyal Customer",11,"Personal Travel","Eco",226,2,4,2,3,3,2,3,3,4,3,4,3,1,3,0,0,"dissatisfied"
77463,"Female","Loyal Customer",30,"Business travel","Business",2306,4,3,3,3,4,4,4,4,1,1,3,4,3,4,0,0,"dissatisfied"
103508,"Male","Loyal Customer",68,"Business travel","Business",2585,2,2,2,2,2,3,2,2,2,2,2,1,2,2,6,30,"neutral"
4464,"Male","Loyal Customer",60,"Business travel","Eco",605,4,4,4,4,4,4,4,4,1,2,4,3,4,4,0,6,"satisfied"
116677,"Female","Loyal Customer",71,"Business travel","Eco Plus",373,3,2,2,2,2,3,4,2,2,3,2,1,2,3,0,0,"neutral"
90243,"Female","Loyal Customer",42,"Business travel","Business",2433,1,1,1,1,2,5,5,5,5,5,5,4,5,3,0,0,"satisfied"
17668,"Male","disloyal Customer",58,"Business travel","Business",282,3,3,3,5,5,3,5,5,3,2,5,5,5,5,29,15,"dissatisfied"
64395,"Male","Loyal Customer",48,"Personal Travel","Eco",1192,2,4,2,3,1,2,1,1,1,5,3,1,2,1,0,0,"neutral"
103657,"Female","Loyal Customer",54,"Business travel","Business",2179,4,4,4,4,4,5,4,4,4,4,4,4,4,5,7,0,"satisfied"
116278,"Female","Loyal Customer",60,"Personal Travel","Eco",362,3,5,3,5,3,4,4,2,2,3,2,4,2,5,0,0,"neutral"
40216,"Female","disloyal Customer",21,"Business travel","Business",358,2,2,2,3,3,2,3,3,3,3,4,2,4,3,0,0,"dissatisfied"
17897,"Male","Loyal Customer",33,"Personal Travel","Eco Plus",453,5,1,5,4,1,5,1,1,2,4,4,3,4,1,0,0,"satisfied"
35631,"Female","disloyal Customer",25,"Business travel","Eco Plus",1165,3,3,4,3,4,4,4,4,4,5,4,1,3,4,1,0,"dissatisfied"
111603,"Male","Loyal Customer",23,"Personal Travel","Eco Plus",883,2,3,2,4,1,2,1,1,3,5,2,3,2,1,0,0,"neutral"
79407,"Female","Loyal Customer",22,"Business travel","Business",502,3,3,3,3,3,3,3,3,3,2,3,3,3,3,29,14,"dissatisfied"
100571,"Female","Loyal Customer",46,"Business travel","Business",486,1,1,1,1,5,4,4,4,4,4,4,3,4,4,7,14,"satisfied"
61092,"Male","Loyal Customer",61,"Personal Travel","Eco",1506,2,5,2,2,4,2,4,4,3,3,4,5,4,4,9,7,"neutral"
51900,"Female","Loyal Customer",47,"Business travel","Eco",507,5,3,3,3,2,4,2,5,5,5,5,4,5,5,0,0,"satisfied"
17135,"Male","Loyal Customer",32,"Personal Travel","Eco",423,2,4,2,4,2,2,2,2,4,5,2,5,2,2,26,39,"dissatisfied"
103568,"Female","Loyal Customer",23,"Business travel","Business",3656,3,3,3,3,4,4,4,4,3,4,5,3,4,4,14,0,"satisfied"
121851,"Male","Loyal Customer",50,"Business travel","Business",2745,1,1,1,1,3,4,4,4,4,4,4,5,4,4,0,0,"satisfied"
117428,"Male","Loyal Customer",8,"Personal Travel","Eco",1460,4,5,4,4,2,4,2,2,4,4,4,3,5,2,39,29,"dissatisfied"
64821,"Female","Loyal Customer",46,"Business travel","Business",551,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,4,"satisfied"
4173,"Female","Loyal Customer",23,"Personal Travel","Eco",427,2,3,2,4,2,2,2,2,1,2,4,2,4,2,0,0,"dissatisfied"
43577,"Male","disloyal Customer",37,"Business travel","Business",1099,4,4,4,4,1,4,1,1,3,2,3,4,3,1,17,26,"dissatisfied"
7498,"Female","Loyal Customer",55,"Personal Travel","Eco",925,1,5,1,3,2,5,4,4,4,1,4,3,4,3,0,0,"neutral"
45035,"Female","Loyal Customer",35,"Business travel","Business",837,1,3,3,3,1,4,4,1,1,1,1,3,1,3,32,47,"neutral"
27447,"Female","disloyal Customer",21,"Business travel","Eco",937,2,2,2,3,3,2,1,3,4,5,4,4,3,3,0,0,"dissatisfied"
37675,"Female","Loyal Customer",17,"Personal Travel","Eco",828,2,5,1,5,2,1,2,2,4,3,4,5,4,2,0,0,"dissatisfied"
24054,"Male","Loyal Customer",67,"Personal Travel","Eco",562,2,4,2,4,1,2,1,1,4,2,5,4,5,1,0,0,"neutral"
95617,"Female","Loyal Customer",55,"Business travel","Eco",484,4,1,1,1,2,3,3,4,4,4,4,3,4,3,4,0,"satisfied"
124739,"Male","Loyal Customer",21,"Personal Travel","Eco Plus",399,4,5,4,1,1,4,1,1,4,2,5,3,4,1,0,7,"satisfied"
66103,"Female","Loyal Customer",56,"Business travel","Business",2607,2,2,2,2,4,4,4,5,5,5,5,4,5,3,0,0,"satisfied"
72183,"Male","Loyal Customer",47,"Business travel","Business",2088,4,4,4,4,2,5,4,5,5,5,5,3,5,3,15,7,"satisfied"
40865,"Female","Loyal Customer",52,"Personal Travel","Eco",588,1,4,1,2,2,5,5,3,3,1,3,4,3,5,102,87,"neutral"
47678,"Female","Loyal Customer",34,"Personal Travel","Eco",1504,2,3,2,1,2,2,2,2,1,4,5,5,5,2,0,0,"dissatisfied"
2961,"Female","Loyal Customer",51,"Personal Travel","Eco",737,3,5,4,5,5,4,4,3,3,4,3,4,3,5,1,7,"dissatisfied"
99816,"Male","Loyal Customer",55,"Business travel","Business",2077,3,3,5,3,2,5,5,4,4,4,4,4,4,5,5,8,"satisfied"
108713,"Male","Loyal Customer",40,"Business travel","Business",2041,4,4,4,4,3,4,4,5,5,5,5,5,5,4,85,82,"satisfied"
99314,"Male","Loyal Customer",40,"Business travel","Business",337,3,3,3,3,3,4,4,5,5,4,5,5,5,4,0,1,"satisfied"
22099,"Female","Loyal Customer",68,"Personal Travel","Eco",782,2,4,2,5,2,2,3,4,3,4,5,3,4,3,172,162,"neutral"
117089,"Male","Loyal Customer",60,"Business travel","Eco",646,1,3,3,3,1,1,1,1,1,2,4,3,4,1,42,39,"dissatisfied"
30706,"Male","Loyal Customer",59,"Business travel","Business",464,4,4,4,4,5,5,5,4,4,4,4,5,4,5,13,7,"satisfied"
72905,"Female","Loyal Customer",33,"Business travel","Business",1035,2,2,3,2,4,4,5,4,4,4,4,5,4,5,2,0,"satisfied"
44351,"Female","Loyal Customer",52,"Business travel","Business",2798,3,3,3,3,5,4,4,5,2,5,5,4,4,4,136,125,"satisfied"
65448,"Female","disloyal Customer",28,"Business travel","Business",1303,4,4,4,3,3,4,3,3,5,4,4,5,5,3,0,0,"dissatisfied"
78861,"Male","Loyal Customer",18,"Personal Travel","Eco Plus",528,3,5,3,1,2,3,2,2,3,4,5,3,5,2,0,0,"dissatisfied"
4583,"Male","Loyal Customer",46,"Business travel","Eco",416,3,2,5,5,4,3,4,4,1,1,2,1,1,4,19,17,"dissatisfied"
104326,"Female","Loyal Customer",41,"Business travel","Eco",452,1,5,2,2,1,1,1,1,1,1,4,1,3,1,27,35,"dissatisfied"
96730,"Female","Loyal Customer",32,"Personal Travel","Eco",813,3,0,2,1,3,2,4,3,5,2,3,5,4,3,0,6,"neutral"
44481,"Male","Loyal Customer",31,"Business travel","Business",692,3,3,3,3,5,4,5,5,3,1,1,2,5,5,0,0,"satisfied"
52394,"Female","Loyal Customer",67,"Personal Travel","Eco",370,2,0,3,3,2,4,4,5,5,3,5,3,5,3,13,4,"neutral"
91677,"Female","disloyal Customer",21,"Business travel","Eco",588,4,0,4,4,2,4,5,2,4,4,4,5,5,2,0,0,"satisfied"
59825,"Male","Loyal Customer",50,"Business travel","Business",2160,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0,"satisfied"
88030,"Male","Loyal Customer",54,"Business travel","Business",2837,2,2,2,2,2,4,4,5,5,5,5,5,5,4,19,19,"satisfied"
114831,"Male","Loyal Customer",54,"Business travel","Business",371,5,5,5,5,2,4,5,4,4,4,4,5,4,4,21,21,"satisfied"
70978,"Male","Loyal Customer",20,"Business travel","Business",2777,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,0,"satisfied"
66114,"Male","Loyal Customer",41,"Business travel","Business",2228,3,3,3,3,5,5,5,4,4,4,4,5,4,4,13,21,"satisfied"
114324,"Male","Loyal Customer",52,"Personal Travel","Eco",948,2,0,3,1,3,3,3,3,4,3,4,5,5,3,9,13,"neutral"
81967,"Female","Loyal Customer",44,"Business travel","Business",1522,2,3,5,3,4,3,3,2,2,2,2,1,2,2,0,0,"dissatisfied"
104878,"Female","Loyal Customer",70,"Personal Travel","Eco",327,2,0,2,3,5,4,5,5,5,2,5,5,5,5,59,57,"dissatisfied"
31177,"Female","Loyal Customer",49,"Business travel","Business",1620,5,5,5,5,4,3,2,4,4,4,4,3,4,3,0,24,"satisfied"
37095,"Male","disloyal Customer",19,"Business travel","Eco",1046,1,1,1,3,5,1,5,5,5,3,4,3,3,5,66,56,"dissatisfied"
96292,"Female","Loyal Customer",66,"Personal Travel","Eco",460,3,4,5,3,5,1,5,1,1,5,1,3,1,5,51,55,"neutral"
15879,"Female","Loyal Customer",30,"Personal Travel","Eco",332,4,4,4,4,2,4,2,2,4,2,5,3,4,2,0,0,"satisfied"
45375,"Female","Loyal Customer",38,"Business travel","Eco Plus",188,5,2,2,2,5,5,5,5,5,4,3,2,1,5,20,17,"satisfied"
2302,"Female","Loyal Customer",63,"Business travel","Business",691,4,4,4,4,3,4,4,2,2,2,2,3,2,5,0,0,"satisfied"
66803,"Female","disloyal Customer",25,"Business travel","Business",731,3,0,3,2,3,3,3,3,4,4,4,3,4,3,0,0,"dissatisfied"
35725,"Female","Loyal Customer",31,"Personal Travel","Eco Plus",2465,3,5,3,1,3,1,1,5,3,3,4,1,3,1,64,77,"neutral"
